code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
CFFEX.IF.HOT,LONG,201409041305,2422.2,201409161425,2401.8,2,-12240,33720,-13200,601664,DT_EnterLong,DT_ExitLong,57536,57930
CFFEX.IF.HOT,LONG,201409181105,2419,201409251415,2458.2,2,23520,46080,-25920,625117,DT_EnterLong,DT_ExitLong,58016,58306
CFFEX.IF.HOT,SHORT,201409291400,2442.6,201410211000,2458,2,-9240,11400,-31200,615810,DT_EnterShort,DT_ExitShort,58411,58975
CFFEX.IF.HOT,LONG,201410291305,2449.4,201411031410,2509.4,2,36000,48120,-2280,651741,DT_EnterLong,DT_ExitLong,59318,59493
CFFEX.IF.HOT,LONG,201411050925,2521.2,201411050950,2509.2,2,-7200,1920,-8520,644472,DT_EnterLong,DT_ExitLong,59562,59567
CFFEX.IF.HOT,SHORT,201411141410,2553.6,201411211110,2560,2,-3840,16320,-35880,640561,DT_EnterShort,DT_ExitShort,59979,60231
CFFEX.IF.HOT,LONG,201411281410,2777.4,201412091500,3057,2,167760,415800,-6720,808241,DT_EnterLong,DT_ExitLong,60519,60907
CFFEX.IF.HOT,SHORT,201412151000,3181,201501051305,3642.4,2,-276840,3480,-277800,531306,DT_EnterShort,DT_ExitShort,61081,61802
CFFEX.IF.HOT,SHORT,201501071340,3631.8,201501121425,3544.2,2,52560,100440,-51720,583767,DT_EnterShort,DT_ExitShort,61917,62088
CFFEX.IF.HOT,LONG,201501151035,3538.4,201501190925,3470.2,2,-40920,105000,-80400,542751,DT_EnterLong,DT_ExitLong,62222,62316
CFFEX.IF.HOT,SHORT,201502131435,3506.4,201502161355,3526.2,2,-11880,8040,-12240,530774,DT_EnterShort,DT_ExitShort,63386,63432
CFFEX.IF.HOT,SHORT,201502171405,3552.4,201503101340,3560.6,2,-4920,78840,-46920,525755,DT_EnterShort,DT_ExitShort,63488,64023
CFFEX.IF.HOT,LONG,201503110925,3542,201503191405,3842.6,2,180360,200400,-12000,706014,DT_EnterLong,DT_ExitLong,64044,64406
CFFEX.IF.HOT,SHORT,201503201125,3862.8,201504171430,4647.2,2,-470640,12120,-475080,235256,DT_EnterShort,DT_ExitShort,64446,65491
CFFEX.IF.HOT,LONG,201504200925,4641.2,201504231420,4710.4,2,41520,87840,-91560,276647,DT_EnterLong,DT_ExitLong,65502,65705
CFFEX.IF.HOT,SHORT,201504241110,4667.8,201504300925,4809,2,-84720,32520,-94080,191796,DT_EnterShort,DT_ExitShort,65739,65934
CFFEX.IF.HOT,SHORT,201505040945,4726.8,201506111110,5319.4,2,-355560,165360,-402000,-163902,DT_EnterShort,DT_ExitShort,65992,67521
CFFEX.IF.HOT,SHORT,201506111115,5266.8,201507161000,3913.8,2,811800,1.14228e+06,-72000,647771,DT_EnterShort,DT_ExitShort,67522,68803
CFFEX.IF.HOT,SHORT,201507221115,3928.4,201507281410,3711.8,2,129960,221760,-173640,777626,DT_EnterShort,DT_ExitShort,69034,69267
CFFEX.IF.HOT,LONG,201507311125,3691.2,201508111435,4004.6,2,188040,238680,-73320,965559,DT_EnterLong,DT_ExitLong,69414,69812
