date,closeprofit,positionprofit,dynbalance,fee
20180308,111840.00000005071,30480.00000000011,119660.37000005083,22659.629999999994
20180309,111840.00000005071,53520.00000000044,142700.37000005116,22659.629999999994
20180312,111840.00000005071,63000,152180.3700000507,22659.629999999994
20180313,111840.00000005071,36480.00000000011,125660.37000005083,22659.629999999994
20180314,111840.00000005071,30360.00000000022,119540.37000005094,22659.629999999994
20180315,150240.000000051,6600.000000000273,134067.69000005125,22772.309999999994
20180316,143880.00000005134,32280.00000000011,153162.30000005147,22997.699999999993
20180319,161760.00000005146,0,138706.39000005147,23053.609999999993
20180320,161760.00000005146,1200,139850.53000005145,23109.469999999994
20180321,168480.00000005163,0,145314.52000005165,23165.479999999992
20180322,168480.00000005163,0,145314.52000005165,23165.479999999992
20180323,168480.00000005163,0,145314.52000005165,23165.479999999992
20180326,168480.00000005163,-23519.99999999989,121741.88000005175,23218.11999999999
20180327,168480.00000005163,-49919.99999999989,95341.88000005175,23218.11999999999
20180328,168480.00000005163,3360.0000000002183,148621.88000005187,23218.11999999999
20180329,168480.00000005163,-42959.99999999994,102301.8800000517,23218.11999999999
20180330,168480.00000005163,-41639.99999999978,103621.88000005185,23218.11999999999
20180402,113280.0000000519,22440.000000000055,112394.24000005196,23325.75999999999
20180403,136320.00000005224,0,112941.04000005225,23378.959999999992
20180404,136320.00000005224,10560.000000000218,123447.78000005246,23432.21999999999
20180409,134160.00000005256,-1680.0000000001091,108941.44000005245,23538.55999999999
20180410,127680.00000005272,0,104088.26000005273,23591.73999999999
20180411,127680.00000005272,0,104088.26000005273,23591.73999999999
20180412,127680.00000005272,0,104088.26000005273,23591.73999999999
20180413,126000.00000005288,0,102300.50000005288,23699.499999999993
20180416,126000.00000005288,0,102300.50000005288,23699.499999999993
20180417,126000.00000005288,0,102300.50000005288,23699.499999999993
20180418,126000.00000005288,-4919.999999999891,97328.58000005301,23751.41999999999
20180419,126000.00000005288,29280.00000000011,131528.580000053,23751.41999999999
20180420,126000.00000005288,-17759.999999999945,84488.58000005296,23751.41999999999
20180423,108960.0000000531,-9239.999999999782,75865.54000005333,23854.45999999999
20180424,78000.00000005343,0,54093.32000005344,23906.67999999999
20180425,78000.00000005343,0,54093.32000005344,23906.67999999999
20180426,78000.00000005343,0,54093.32000005344,23906.67999999999
20180427,78000.00000005343,-359.99999999994543,53681.6200000535,23958.37999999999
20180502,71880.00000005355,0,47870.06000005356,24009.93999999999
20180503,65280.00000005383,0,41166.73000005384,24113.269999999993
20180504,65280.00000005383,0,41166.73000005384,24113.269999999993
20180507,65280.00000005383,16200,57314.290000053836,24165.709999999992
20180508,65280.00000005383,47880.00000000011,88994.29000005394,24165.709999999992
20180509,106800.00000005399,0,82580.890000054,24219.109999999993
20180510,106800.00000005399,12360.000000000218,94887.38000005421,24272.61999999999
20180511,105600.00000005426,0,81273.90000005427,24326.09999999999
20180514,105600.00000005426,7559.999999999945,88780.09000005422,24379.909999999993
20180515,109320.00000005442,0,84886.19000005443,24433.809999999994
20180516,109320.00000005442,6360.000000000218,91192.60000005465,24487.399999999994
20180517,109320.00000005442,25680.00000000011,110512.60000005455,24487.399999999994
20180518,126120.0000000547,-35400,66126.34000005471,24593.659999999993
20180521,126120.0000000547,-38040.00000000006,63486.34000005465,24593.659999999993
20180522,126120.0000000547,-30600,70926.34000005471,24593.659999999993
20180523,101400.0000000548,22920.000000000164,99619.26000005497,24700.73999999999
20180524,101400.0000000548,41040.00000000033,117739.26000005513,24700.73999999999
20180525,101400.0000000548,50640.00000000033,127339.26000005513,24700.73999999999
20180528,134640.00000005512,0,109886.57000005513,24753.42999999999
20180529,127920.00000005524,0,103061.29000005525,24858.709999999992
20180530,127920.00000005524,0,103061.29000005525,24858.709999999992
20180531,127920.00000005524,27240.000000000055,130249.70000005531,24910.299999999992
20180601,136440.0000000554,1559.9999999999454,112986.09000005537,25013.909999999993
20180604,112800.00000005563,0,87733.72000005565,25066.27999999999
20180605,112800.00000005563,0,87733.72000005565,25066.27999999999
20180606,112800.00000005563,1559.9999999999454,89240.99000005558,25119.00999999999
20180607,112680.00000005573,0,87508.26000005574,25171.73999999999
