code,target,sigprice,gentime,usertag
CFFEX.IF.HOT,-2,3578,20190523093500000,DT_EnterShort
CFFEX.IF.HOT,0,3586.6,20190524093500000,DT_ExitShort
CFFEX.IF.HOT,-2,3546.4,20190527093500000,DT_EnterShort
CFFEX.IF.HOT,0,3571.2,20190527094000000,DT_ExitShort
CFFEX.IF.HOT,2,3651.6,20190603094500000,DT_EnterLong
CFFEX.IF.HOT,0,3573.6,20190604144000000,DT_ExitLong
CFFEX.IF.HOT,-2,3662.4,20190613094000000,DT_EnterShort
CFFEX.IF.HOT,0,3765.4,20190619093500000,DT_ExitShort
CFFEX.IF.HOT,2,3794,20190627093500000,DT_EnterLong
CFFEX.IF.HOT,0,3885.2,20190703093500000,DT_ExitLong
CFFEX.IF.HOT,-2,3831.2,20190708093500000,DT_EnterShort
CFFEX.IF.HOT,0,3808.6,20190711095000000,DT_ExitShort
CFFEX.IF.HOT,2,3801.4,20190712095500000,DT_EnterLong
CFFEX.IF.HOT,0,3745.2,20190715093500000,DT_ExitLong
CFFEX.IF.HOT,-2,3782.6,20190717093500000,DT_EnterShort
CFFEX.IF.HOT,0,3802.4,20190717094000000,DT_ExitShort
CFFEX.IF.HOT,2,3797.4,20190719095000000,DT_EnterLong
CFFEX.IF.HOT,0,3799.2,20190722093500000,DT_ExitLong
CFFEX.IF.HOT,2,3817.4,20190724093500000,DT_EnterLong
CFFEX.IF.HOT,0,3768.8,20190822095000000,DT_ExitLong
CFFEX.IF.HOT,2,3806.8,20190823094000000,DT_EnterLong
CFFEX.IF.HOT,0,3784.4,20190829094000000,DT_ExitLong
CFFEX.IF.HOT,2,3815.2,20190830093500000,DT_EnterLong
CFFEX.IF.HOT,0,3846,20190904094000000,DT_ExitLong
CFFEX.IF.HOT,-2,3959.4,20190910093500000,DT_EnterShort
CFFEX.IF.HOT,0,3878.6,20190923143000000,DT_ExitShort
CFFEX.IF.HOT,2,3888,20190925143500000,DT_EnterLong
CFFEX.IF.HOT,0,3909,20191029134500000,DT_ExitLong
CFFEX.IF.HOT,-2,3880.2,20191030094000000,DT_EnterShort
CFFEX.IF.HOT,0,3883,20191101094000000,DT_ExitShort
CFFEX.IF.HOT,2,3997.6,20191105103500000,DT_EnterLong
CFFEX.IF.HOT,0,3988,20191106140500000,DT_ExitLong
CFFEX.IF.HOT,2,3950.8,20191119145000000,DT_EnterLong
CFFEX.IF.HOT,0,3848.8,20191129094500000,DT_ExitLong
