code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
SHFE.rb.HOT,SHORT,201709181125,3772,201709181500,3801,1,-290,190,-480,2544.05,left_short_entry,收盘平仓,66289,66308
DCE.i.HOT,LONG,201709181125,504.5,201709181500,512.5,1,800,950,-350,3342.51,right_short_entry,收盘平仓,66289,66308
SHFE.rb.HOT,SHORT,201709220910,3613,201709221500,3544,1,690,860,-350,4022.55,left_short_entry,收盘平仓,66541,66584
DCE.i.HOT,LONG,201709220910,468,201709221500,466,1,-200,550,-450,3821.15,right_short_entry,收盘平仓,66541,66584
SHFE.rb.HOT,SHORT,201710181105,3729,201710181500,3709,1,200,250,-110,4010.94,left_short_entry,收盘平仓,67434,67457
DCE.i.HOT,LONG,201710181105,461.5,201710181500,460,1,-150,250,-450,3859.56,right_short_entry,收盘平仓,67434,67457
SHFE.rb.HOT,LONG,201710311340,3638,201710311500,3638,1,0,270,-160,3849.72,left_long_entry,收盘平仓,68062,68078
DCE.i.HOT,SHORT,201710311340,426.5,201710311500,430.5,1,-400,150,-650,3448.43,right_long_entry,收盘平仓,68062,68078
SHFE.rb.HOT,LONG,201711090910,3792,201711091500,3767,1,-250,400,-600,3188.02,left_long_entry,收盘平仓,68518,68561
DCE.i.HOT,SHORT,201711090910,475,201711091500,460.5,1,1450,1900,-450,4636.64,right_long_entry,收盘平仓,68518,68561
SHFE.rb.HOT,SHORT,201711161040,3698,201711161500,3681,1,170,210,-120,4796.51,left_short_entry,收盘平仓,68878,68906
DCE.i.HOT,LONG,201711161040,458,201711161500,456.5,1,-150,150,-450,4645.14,right_short_entry,收盘平仓,68878,68906
SHFE.rb.HOT,LONG,201711281400,3874,201711281500,3870,1,-40,40,-120,4594.38,left_long_entry,收盘平仓,69446,69458
DCE.i.HOT,SHORT,201711281400,502.5,201711281500,504.5,1,-200,0,-350,4392.87,right_long_entry,收盘平仓,69446,69458
SHFE.rb.HOT,LONG,201712220910,3919,201712221500,3940,1,210,350,-160,4591.79,left_long_entry,收盘平仓,70657,70700
DCE.i.HOT,SHORT,201712220910,537,201712221500,545.5,1,-850,150,-1000,3740.15,right_long_entry,收盘平仓,70657,70700
SHFE.rb.HOT,SHORT,201712290910,3807,201712291500,3795,1,120,340,-170,3849.34,left_short_entry,收盘平仓,71002,71045
DCE.i.HOT,LONG,201712290910,533,201712291500,530.5,1,-250,350,-1000,3597.75,right_short_entry,收盘平仓,71002,71045
SHFE.rb.HOT,LONG,201801110925,3869,201801111500,3840,1,-290,40,-450,3296.69,left_long_entry,收盘平仓,71533,71573
DCE.i.HOT,SHORT,201801110925,559,201801111500,556.5,1,250,1000,-50,3545.02,right_long_entry,收盘平仓,71533,71573
SHFE.rb.HOT,LONG,201802010910,3959,201802011500,3930,1,-290,100,-330,3244.06,left_long_entry,收盘平仓,72565,72608
DCE.i.HOT,SHORT,201802010910,511.5,201802011500,506.5,1,500,800,-50,3742.54,right_long_entry,收盘平仓,72565,72608
SHFE.rb.HOT,SHORT,201803071355,3921,201803071500,3904,1,170,210,-50,3901.61,left_short_entry,收盘平仓,73882,73895
DCE.i.HOT,LONG,201803071355,517.5,201803071500,519,1,150,200,-50,4050.05,right_short_entry,收盘平仓,73882,73895
SHFE.rb.HOT,SHORT,201803080910,3883,201803081500,3813,1,700,700,-30,4739.28,left_short_entry,收盘平仓,73921,73964
DCE.i.HOT,LONG,201803080910,513.5,201803081500,504,1,-950,200,-1000,3787.77,right_short_entry,收盘平仓,73921,73964
SHFE.rb.HOT,LONG,201803120915,3743,201803121500,3709,1,-340,10,-670,3437.41,left_long_entry,收盘平仓,74060,74102
DCE.i.HOT,SHORT,201803120915,485.5,201803121500,477.5,1,800,1000,0,4235.98,right_long_entry,收盘平仓,74060,74102
SHFE.rb.HOT,SHORT,201803141105,3672,201803141500,3731,1,-590,0,-830,3635.69,left_short_entry,收盘平仓,74217,74240
DCE.i.HOT,LONG,201803141105,482,201803141500,490.5,1,850,1150,0,4484.22,right_short_entry,收盘平仓,74217,74240
SHFE.rb.HOT,SHORT,201803190930,3640,201803191500,3653,1,-130,20,-390,4344.12,left_short_entry,收盘平仓,74408,74447
DCE.i.HOT,LONG,201803190930,468,201803191500,462.5,1,-550,300,-650,3792.73,right_short_entry,收盘平仓,74408,74447
SHFE.rb.HOT,LONG,201804160935,3422,201804161500,3362,1,-600,20,-670,3183.28,left_long_entry,收盘平仓,75627,75665
DCE.i.HOT,SHORT,201804160935,445.5,201804161500,439.5,1,600,1000,-150,3781.96,right_long_entry,收盘平仓,75627,75665
SHFE.rb.HOT,LONG,201804171125,3433,201804171500,3392,1,-410,40,-500,3362.47,left_long_entry,收盘平仓,75715,75734
DCE.i.HOT,SHORT,201804171125,445,201804171500,440,1,500,800,-50,3861.15,right_long_entry,收盘平仓,75715,75734
SHFE.rb.HOT,LONG,201804180910,3456,201804181500,3453,1,-30,400,-260,3821.55,left_long_entry,收盘平仓,75760,75803
DCE.i.HOT,SHORT,201804180910,448,201804181500,450,1,-200,550,-350,3620.2,right_long_entry,收盘平仓,75760,75803
SHFE.rb.HOT,LONG,201804240915,3562,201804241500,3566,1,40,270,-50,3650.21,left_long_entry,收盘平仓,76037,76079
DCE.i.HOT,SHORT,201804240915,476.5,201804241500,472,1,450,500,-250,4098.79,right_long_entry,收盘平仓,76037,76079
SHFE.rb.HOT,SHORT,201805211355,3596,201805211500,3593,1,30,140,-30,4118.82,left_short_entry,收盘平仓,77215,77228
DCE.i.HOT,LONG,201805211355,463.5,201805211500,465,1,150,200,-150,4267.42,right_short_entry,收盘平仓,77215,77228
SHFE.rb.HOT,SHORT,201805230950,3525,201805231500,3529,1,-40,140,-110,4217.65,left_short_entry,收盘平仓,77331,77366
DCE.i.HOT,LONG,201805230950,451,201805231500,456.5,1,550,650,-150,4766.28,right_short_entry,收盘平仓,77331,77366
SHFE.rb.HOT,SHORT,201805240915,3526,201805241500,3576,1,-500,40,-530,4256.43,left_short_entry,收盘平仓,77393,77435
DCE.i.HOT,LONG,201805240915,456,201805241500,458,1,200,500,-100,4455.06,right_short_entry,收盘平仓,77393,77435
SHFE.rb.HOT,LONG,201805280945,3604,201805281500,3580,1,-240,80,-300,4205.14,left_long_entry,收盘平仓,77537,77573
DCE.i.HOT,SHORT,201805280945,456,201805281500,453.5,1,250,350,-100,4453.78,right_long_entry,收盘平仓,77537,77573
SHFE.rb.HOT,LONG,201806010910,3750,201806011500,3735,1,-150,280,-290,4293.48,left_long_entry,收盘平仓,77806,77849
DCE.i.HOT,SHORT,201806010910,467.5,201806011500,459.5,1,800,1000,-150,5092.1,right_long_entry,收盘平仓,77806,77849
SHFE.rb.HOT,SHORT,201806220920,3754,201806221500,3758,1,-40,140,-340,5041.87,left_short_entry,收盘平仓,78750,78791
DCE.i.HOT,LONG,201806220920,453,201806221500,457.5,1,450,600,-50,5490.5,right_short_entry,收盘平仓,78750,78791
SHFE.rb.HOT,LONG,201807020910,3770,201807021500,3748,1,-220,370,-330,5260.2,left_long_entry,收盘平仓,79162,79205
DCE.i.HOT,SHORT,201807020910,463.5,201807021500,461.5,1,200,450,-350,5458.82,right_long_entry,收盘平仓,79162,79205
SHFE.rb.HOT,LONG,201807270940,4075,201807271500,4123,1,480,540,-90,5927.69,left_long_entry,收盘平仓,80479,80516
DCE.i.HOT,SHORT,201807270940,489,201807271500,491,1,-200,350,-250,5726.22,right_long_entry,收盘平仓,80479,80516
SHFE.rb.HOT,LONG,201807300910,4126,201807301500,4131,1,50,200,-110,5765.02,left_long_entry,收盘平仓,80542,80585
DCE.i.HOT,SHORT,201807300910,489.5,201807301500,488,1,150,650,-100,5913.56,right_long_entry,收盘平仓,80542,80585
SHFE.rb.HOT,LONG,201808130915,4277,201808131500,4344,1,670,700,-90,6571.88,left_long_entry,收盘平仓,81233,81275
DCE.i.HOT,SHORT,201808130915,510,201808131500,516,1,-600,200,-600,5970.33,right_long_entry,收盘平仓,81233,81275
SHFE.rb.HOT,SHORT,201808300910,4129,201808301500,4122,1,70,430,-270,6029.21,left_short_entry,收盘平仓,82129,82172
DCE.i.HOT,LONG,201808300910,479,201808301500,486,1,700,750,-250,6727.75,right_short_entry,收盘平仓,82129,82172
SHFE.rb.HOT,LONG,201809060915,4113,201809061500,4139,1,260,370,-50,6976.51,left_long_entry,收盘平仓,82475,82517
DCE.i.HOT,SHORT,201809060915,497.5,201809061500,500.5,1,-300,450,-500,6675.01,right_long_entry,收盘平仓,82475,82517
SHFE.rb.HOT,LONG,201809070910,4238,201809071500,4186,1,-520,150,-680,6143.56,left_long_entry,收盘平仓,82543,82586
DCE.i.HOT,SHORT,201809070910,503,201809071500,498,1,500,950,-200,6642.07,right_long_entry,收盘平仓,82543,82586
SHFE.rb.HOT,LONG,201809200910,4176,201809201500,4126,1,-500,10,-650,6130.73,left_long_entry,收盘平仓,83164,83207
DCE.i.HOT,SHORT,201809200910,504.5,201809201500,502,1,250,500,0,6379.22,right_long_entry,收盘平仓,83164,83207
SHFE.rb.HOT,LONG,201810121350,4122,201810121500,4112,1,-100,120,-140,6267.89,left_long_entry,收盘平仓,83835,83849
DCE.i.HOT,SHORT,201810121350,516,201810121500,516,1,-0,200,-150,6266.34,right_long_entry,收盘平仓,83835,83849
SHFE.rb.HOT,LONG,201810150910,4118,201810151500,4149,1,310,480,-140,6564.98,left_long_entry,收盘平仓,83875,83918
DCE.i.HOT,SHORT,201810150910,514.5,201810151500,510.5,1,400,500,-50,6963.45,right_long_entry,收盘平仓,83875,83918
SHFE.rb.HOT,SHORT,201810290955,4195,201810291500,4155,1,400,420,-120,7351.84,left_short_entry,收盘平仓,84574,84608
DCE.i.HOT,LONG,201810290955,541.5,201810291500,537.5,1,-400,350,-450,6950.23,right_short_entry,收盘平仓,84574,84608
SHFE.rb.HOT,LONG,201811020945,4033,201811021500,4063,1,300,400,-130,7239.09,left_long_entry,收盘平仓,84848,84884
DCE.i.HOT,SHORT,201811020945,508,201811021500,508,1,-0,650,-150,7237.57,right_long_entry,收盘平仓,84848,84884
SHFE.rb.HOT,SHORT,201811060930,4025,201811061500,3962,1,630,720,-60,7856.48,left_short_entry,收盘平仓,84983,85022
DCE.i.HOT,LONG,201811060930,516.5,201811061500,510,1,-650,100,-800,7204.95,right_short_entry,收盘平仓,84983,85022
SHFE.rb.HOT,LONG,201811281340,3654,201811281500,3636,1,-180,140,-290,7014.82,left_long_entry,收盘平仓,86110,86126
DCE.i.HOT,SHORT,201811281340,474,201811281500,472,1,200,250,-300,7213.4,right_long_entry,收盘平仓,86110,86126
SHFE.rb.HOT,SHORT,201811290910,3350,201811291500,3309,1,410,710,-20,7613.89,left_short_entry,收盘平仓,86152,86195
DCE.i.HOT,LONG,201811290910,475.5,201811291500,475,1,-50,200,-350,7562.46,right_short_entry,收盘平仓,86152,86195
SHFE.rb.HOT,LONG,201812210910,3510,201812211500,3502,1,-80,70,-390,7472.47,left_long_entry,收盘平仓,87256,87299
DCE.i.HOT,SHORT,201812210910,496.5,201812211500,496.5,1,-0,350,-100,7470.98,right_long_entry,收盘平仓,87256,87299
SHFE.rb.HOT,SHORT,201812251035,3382,201812251500,3402,1,-200,250,-320,7261.29,left_short_entry,收盘平仓,87408,87437
DCE.i.HOT,LONG,201812251035,485.5,201812251500,487,1,150,200,-500,7409.83,right_short_entry,收盘平仓,87408,87437
SHFE.rb.HOT,SHORT,201812261405,3411,201812261500,3409,1,20,90,-190,7420.05,left_short_entry,收盘平仓,87495,87506
DCE.i.HOT,LONG,201812261405,492.5,201812261500,491.5,1,-100,150,-150,7318.58,right_short_entry,收盘平仓,87495,87506
SHFE.rb.HOT,LONG,201901070920,3508,201901071500,3524,1,160,180,-110,7468.49,left_long_entry,收盘平仓,87855,87896
DCE.i.HOT,SHORT,201901070920,510.5,201901071500,514,1,-350,400,-450,7116.95,right_long_entry,收盘平仓,87855,87896
SHFE.rb.HOT,LONG,201901091340,3548,201901091500,3522,1,-260,20,-310,6846.79,left_long_entry,收盘平仓,88018,88034
DCE.i.HOT,SHORT,201901091340,515,201901091500,509.5,1,550,700,-50,7395.26,right_long_entry,收盘平仓,88018,88034
SHFE.rb.HOT,LONG,201901100910,3526,201901101500,3519,1,-70,170,-200,7315.16,left_long_entry,收盘平仓,88060,88103
DCE.i.HOT,SHORT,201901100910,508,201901101500,507,1,100,300,-200,7413.64,right_long_entry,收盘平仓,88060,88103
SHFE.rb.HOT,SHORT,201902131355,3699,201902131500,3704,1,-50,50,-230,7352.53,left_short_entry,收盘平仓,89377,89390
DCE.i.HOT,LONG,201902131355,618.5,201902131500,623.5,1,500,700,-50,7850.66,right_short_entry,收盘平仓,89377,89390
SHFE.rb.HOT,LONG,201903041340,3829,201903041500,3819,1,-100,140,-200,7739.22,left_long_entry,收盘平仓,90271,90287
DCE.i.HOT,SHORT,201903041340,631.5,201903041500,622.5,1,900,950,-450,8637.35,right_long_entry,收盘平仓,90271,90287
SHFE.rb.HOT,LONG,201904020950,3536,201904021500,3562,1,260,390,-50,8886.33,left_long_entry,收盘平仓,91701,91736
DCE.i.HOT,SHORT,201904020950,654,201904021500,663,1,-900,50,-1150,7984.34,right_long_entry,收盘平仓,91701,91736
SHFE.rb.HOT,LONG,201904300910,3820,201904301500,3823,1,30,100,-160,8002.9,left_long_entry,收盘平仓,92980,93023
DCE.i.HOT,SHORT,201904300910,633.5,201904301500,638.5,1,-500,250,-850,7500.98,right_long_entry,收盘平仓,92980,93023
SHFE.rb.HOT,LONG,201905210910,3821,201905211500,3913,1,920,940,-10,8409.03,left_long_entry,收盘平仓,93784,93827
DCE.i.HOT,SHORT,201905210910,703.5,201905211500,714.5,1,-1100,200,-1100,7306.89,right_long_entry,收盘平仓,93784,93827
SHFE.rb.HOT,SHORT,201905290910,3818,201905291500,3820,1,-20,220,-210,7274.81,left_short_entry,收盘平仓,94198,94241
DCE.i.HOT,LONG,201905290910,739.5,201905291500,748.5,1,900,1100,-800,8172.56,right_short_entry,收盘平仓,94198,94241
SHFE.rb.HOT,LONG,201906061420,3738,201906061500,3735,1,-30,80,-110,8130.82,left_long_entry,收盘平仓,94647,94655
DCE.i.HOT,SHORT,201906061420,710.5,201906061500,711,1,-50,200,-650,8078.69,right_long_entry,收盘平仓,94647,94655
SHFE.rb.HOT,SHORT,201907110910,3990,201907111415,4036,1,-460,140,-540,7605.42,left_short_entry,left_short_exit,96244,96278
DCE.i.HOT,LONG,201907110910,873,201907111415,879,1,600,900,-500,8202.78,right_short_entry,right_short_exit,96244,96278
SHFE.rb.HOT,SHORT,201907290910,3898,201907291500,3880,1,180,180,-160,8369.69,left_short_entry,收盘平仓,97072,97115
DCE.i.HOT,LONG,201907290910,885,201907291500,886.5,1,150,650,-400,8517.03,right_short_entry,收盘平仓,97072,97115
SHFE.rb.HOT,LONG,201909040915,3428,201909041500,3425,1,-30,150,-240,8476.34,left_long_entry,收盘平仓,98936,98978
DCE.i.HOT,SHORT,201909040915,638.5,201909041500,642.5,1,-400,500,-1050,8074.41,right_long_entry,收盘平仓,98936,98978
SHFE.rb.HOT,LONG,201909051050,3463,201909051500,3441,1,-220,110,-240,7843.57,left_long_entry,收盘平仓,99021,99047
DCE.i.HOT,SHORT,201909051050,656.5,201909051500,645,1,1150,1250,-550,8991.63,right_long_entry,收盘平仓,99021,99047
SHFE.rb.HOT,LONG,201910230910,3340,201910231340,3311,1,-290,40,-350,8691.23,left_long_entry,left_long_exit,100888,100915
DCE.i.HOT,SHORT,201910230910,625,201910231340,621,1,400,450,-250,9089.37,right_long_entry,right_long_exit,100888,100915
SHFE.rb.HOT,SHORT,201910240910,3295,201910241500,3317,1,-220,100,-320,8859.03,left_short_entry,收盘平仓,100957,101000
DCE.i.HOT,LONG,201910240910,620.5,201910241500,627,1,650,700,-300,9507.15,right_short_entry,收盘平仓,100957,101000
SHFE.rb.HOT,LONG,201911190910,3569,201911191500,3628,1,590,610,-70,10086.2,left_long_entry,收盘平仓,102199,102242
DCE.i.HOT,SHORT,201911190910,630,201911191500,636.5,1,-650,250,-700,9434.26,right_long_entry,收盘平仓,102199,102242
SHFE.rb.HOT,SHORT,202005080915,3462,202005081500,3452,1,100,210,-80,9523.55,left_short_entry,收盘平仓,108368,108410
DCE.i.HOT,LONG,202005080915,633.5,202005081500,631.5,1,-200,300,-450,9321.66,right_short_entry,收盘平仓,108368,108410
SHFE.rb.HOT,SHORT,202005130915,3438,202005131500,3463,1,-250,40,-250,9060.95,left_short_entry,收盘平仓,108575,108617
DCE.i.HOT,LONG,202005130915,635,202005131500,645.5,1,1050,1050,-50,10109,right_short_entry,收盘平仓,108575,108617
SHFE.rb.HOT,LONG,202006020910,3575,202006021500,3640,1,650,730,-40,10747.4,left_long_entry,收盘平仓,109540,109583
DCE.i.HOT,SHORT,202006020910,740.5,202006021500,762.5,1,-2200,150,-2450,8545.06,right_long_entry,收盘平仓,109540,109583
SHFE.rb.HOT,SHORT,202006151100,3586,202006151500,3573,1,130,190,-50,8663.28,left_short_entry,收盘平仓,110180,110204
DCE.i.HOT,LONG,202006151100,770.5,202006151500,760.5,1,-1000,200,-1400,7661,right_short_entry,收盘平仓,110180,110204
SHFE.rb.HOT,LONG,202007231100,3777,202007231500,3798,1,210,230,-30,7858.39,left_long_entry,收盘平仓,111950,111974
DCE.i.HOT,SHORT,202007231100,839,202007231500,848,1,-900,100,-1050,6955.85,right_long_entry,收盘平仓,111950,111974
SHFE.rb.HOT,LONG,202007240910,3784,202007241500,3756,1,-280,150,-560,6663.29,left_long_entry,收盘平仓,112000,112043
DCE.i.HOT,SHORT,202007240910,837,202007241500,825.5,1,1150,2150,-250,7810.81,right_long_entry,收盘平仓,112000,112043
SHFE.rb.HOT,SHORT,202007290910,3733,202007291500,3762,1,-290,30,-430,7508.37,left_short_entry,收盘平仓,112207,112250
DCE.i.HOT,LONG,202007290910,825.5,202007291500,839.5,1,1400,1800,-100,8905.85,right_short_entry,收盘平仓,112207,112250
SHFE.rb.HOT,LONG,202008030915,3812,202008031500,3837,1,250,330,0,9143.06,left_long_entry,收盘平仓,112415,112457
DCE.i.HOT,SHORT,202008030915,856.5,202008031500,873.5,1,-1700,0,-2000,7440.44,right_long_entry,收盘平仓,112415,112457
SHFE.rb.HOT,SHORT,202008040915,3836,202008041500,3840,1,-40,80,-120,7387.45,left_short_entry,收盘平仓,112484,112526
DCE.i.HOT,LONG,202008040915,885,202008041500,889.5,1,450,650,-450,7834.78,right_short_entry,收盘平仓,112484,112526
SHFE.rb.HOT,LONG,202008110910,3830,202008111500,3800,1,-300,140,-380,7522.12,left_long_entry,收盘平仓,112828,112871
DCE.i.HOT,SHORT,202008110910,838.5,202008111500,833.5,1,500,1000,-850,8019.62,right_long_entry,收盘平仓,112828,112871
SHFE.rb.HOT,SHORT,202008131340,3772,202008131500,3799,1,-270,60,-340,7737.16,left_short_entry,收盘平仓,112993,113009
DCE.i.HOT,LONG,202008131340,815,202008131500,826,1,1100,1350,-350,8834.68,right_short_entry,收盘平仓,112993,113009
SHFE.rb.HOT,SHORT,202009031125,3788,202009031500,3784,1,40,50,-140,8861.92,left_short_entry,收盘平仓,114025,114044
DCE.i.HOT,LONG,202009031125,865.5,202009031500,855.5,1,-1000,250,-1050,7859.35,right_short_entry,收盘平仓,114025,114044
SHFE.rb.HOT,SHORT,202009040910,3743,202009041500,3755,1,-120,130,-150,7726.79,left_short_entry,收盘平仓,114070,114113
DCE.i.HOT,LONG,202009040910,843,202009041500,851.5,1,850,1200,-550,8574.24,right_short_entry,收盘平仓,114070,114113
SHFE.rb.HOT,SHORT,202009140910,3670,202009141500,3662,1,80,280,-90,8641.81,left_short_entry,收盘平仓,114484,114527
DCE.i.HOT,LONG,202009140910,850,202009141500,845.5,1,-450,0,-1200,8189.27,right_short_entry,收盘平仓,114484,114527
SHFE.rb.HOT,LONG,202009241055,3544,202009241500,3549,1,50,190,-40,8227.6,left_long_entry,收盘平仓,115054,115079
DCE.i.HOT,SHORT,202009241055,762.5,202009241500,767.5,1,-500,50,-1200,7725.3,right_long_entry,收盘平仓,115054,115079
SHFE.rb.HOT,SHORT,202009290910,3517,202009291500,3529,1,-120,160,-180,7593.62,left_short_entry,收盘平仓,115243,115286
DCE.i.HOT,LONG,202009290910,772,202009291500,777,1,500,650,-800,8091.29,right_short_entry,收盘平仓,115243,115286
SHFE.rb.HOT,LONG,202010091015,3603,202010091500,3631,1,280,400,-10,8359.14,left_long_entry,收盘平仓,115370,115400
DCE.i.HOT,SHORT,202010091015,819.5,202010091500,826.5,1,-700,0,-1450,7656.66,right_long_entry,收盘平仓,115370,115400
SHFE.rb.HOT,LONG,202010131430,3624,202010131500,3624,1,0,30,-50,7644.55,left_long_entry,收盘平仓,115532,115538
DCE.i.HOT,SHORT,202010131430,811.5,202010131500,812.5,1,-100,350,-150,7542.11,right_long_entry,收盘平仓,115532,115538
SHFE.rb.HOT,LONG,202010190910,3640,202010191500,3613,1,-270,240,-490,7260.07,left_long_entry,收盘平仓,115771,115814
DCE.i.HOT,SHORT,202010190910,797.5,202010191500,780,1,1750,2800,-300,9007.73,right_long_entry,收盘平仓,115771,115814
SHFE.rb.HOT,LONG,202010230910,3668,202010231500,3622,1,-460,100,-490,8535.66,left_long_entry,收盘平仓,116047,116090
DCE.i.HOT,SHORT,202010230910,796,202010231500,774.5,1,2150,2350,-250,10683.3,right_long_entry,收盘平仓,116047,116090
SHFE.rb.HOT,LONG,202011030910,3722,202011031500,3712,1,-100,10,-160,10571.2,left_long_entry,收盘平仓,116530,116573
DCE.i.HOT,SHORT,202011030910,794,202011031500,788,1,600,850,-100,11168.8,right_long_entry,收盘平仓,116530,116573
SHFE.rb.HOT,LONG,202011040915,3732,202011041500,3752,1,200,300,-160,11356.6,left_long_entry,收盘平仓,116600,116642
DCE.i.HOT,SHORT,202011040915,793.5,202011041500,788.5,1,500,1000,-450,11854.2,right_long_entry,收盘平仓,116600,116642
SHFE.rb.HOT,LONG,202011170910,3884,202011171500,3915,1,310,350,-20,12151.3,left_long_entry,收盘平仓,117220,117263
DCE.i.HOT,SHORT,202011170910,842,202011171500,853,1,-1100,550,-1450,11048.8,right_long_entry,收盘平仓,117220,117263
SHFE.rb.HOT,SHORT,202012070910,3839,202012070940,3918,1,-790,50,-810,10245.6,left_short_entry,left_short_exit,118186,118192
DCE.i.HOT,LONG,202012070910,895.5,202012070940,900,1,450,1150,-900,10692.9,right_short_entry,right_short_exit,118186,118192
SHFE.rb.HOT,LONG,202012091345,3957,202012091500,3980,1,230,360,-20,10909.4,left_long_entry,收盘平仓,118352,118367
DCE.i.HOT,SHORT,202012091345,928,202012091500,916,1,1200,1900,0,12106.7,right_long_entry,收盘平仓,118352,118367
SHFE.rb.HOT,LONG,202012220910,4588,202012221500,4353,1,-2350,60,-2440,9740.99,left_long_entry,收盘平仓,118945,118988
DCE.i.HOT,SHORT,202012220910,1125.5,202012221500,1053,1,7250,8450,-1200,16987.8,right_long_entry,收盘平仓,118945,118988
SHFE.rb.HOT,SHORT,202101111355,4365,202101111500,4363,1,20,340,-90,16992.9,left_short_entry,收盘平仓,119848,119861
DCE.i.HOT,LONG,202101111355,1036.5,202101111500,1050,1,1350,1650,-550,18339.7,right_short_entry,收盘平仓,119848,119861
SHFE.rb.HOT,LONG,202102081055,4345,202102081500,4344,1,-10,160,-220,18314.9,left_long_entry,收盘平仓,121216,121241
DCE.i.HOT,SHORT,202102081055,1027,202102081500,1026,1,100,800,-400,18411.8,right_long_entry,收盘平仓,121216,121241
SHFE.rb.HOT,LONG,202102220910,4644,202102221500,4576,1,-680,320,-860,17715.6,left_long_entry,收盘平仓,121519,121562
DCE.i.HOT,SHORT,202102220910,1163,202102221500,1136,1,2700,3500,-500,20412.2,right_long_entry,收盘平仓,121519,121562
SHFE.rb.HOT,LONG,202102230910,4612,202102231500,4551,1,-610,50,-770,19786.2,left_long_entry,收盘平仓,121588,121631
DCE.i.HOT,SHORT,202102230910,1138.5,202102231500,1107.5,1,3100,3750,-100,22882.9,right_long_entry,收盘平仓,121588,121631
SHFE.rb.HOT,LONG,202103301050,4966,202103301500,4980,1,140,290,-160,23006.4,left_long_entry,收盘平仓,123330,123356
DCE.i.HOT,SHORT,202103301050,1081.5,202103301500,1101,1,-1950,800,-2850,21053.1,right_long_entry,收盘平仓,123330,123356
SHFE.rb.HOT,LONG,202104290910,5396,202104291500,5463,1,670,790,-40,21705.5,left_long_entry,收盘平仓,124738,124781
DCE.i.HOT,SHORT,202104290910,1128.5,202104291500,1126,1,250,1150,-2100,21952.1,right_long_entry,收盘平仓,124738,124781
SHFE.rb.HOT,LONG,202106251125,5034,202106251500,5054,1,200,530,-100,22135,left_long_entry,收盘平仓,127267,127286
DCE.i.HOT,SHORT,202106251125,1176.5,202106251500,1183.5,1,-700,350,-1350,21431.4,right_long_entry,收盘平仓,127267,127286
SHFE.rb.HOT,LONG,202107060910,5270,202107061500,5289,1,190,300,-370,21603.5,left_long_entry,收盘平仓,127726,127769
DCE.i.HOT,SHORT,202107060910,1234.5,202107061500,1230,1,450,1450,-700,22049.8,right_long_entry,收盘平仓,127726,127769
SHFE.rb.HOT,LONG,202107300910,5749,202107301500,5737,1,-120,440,-800,21911.8,left_long_entry,收盘平仓,128968,129011
DCE.i.HOT,SHORT,202107300910,1081,202107301500,1030.5,1,5050,6800,-50,26958.7,right_long_entry,收盘平仓,128968,129011
SHFE.rb.HOT,LONG,202108231015,5133,202108231500,5101,1,-320,340,-430,26623.9,left_long_entry,收盘平仓,130085,130115
DCE.i.HOT,SHORT,202108231015,768.5,202108231500,754.5,1,1400,1600,-300,28021.6,right_long_entry,收盘平仓,130085,130115
SHFE.rb.HOT,LONG,202109091340,5671,202109091500,5661,1,-100,220,-390,27905.9,left_long_entry,收盘平仓,130996,131012
DCE.i.HOT,SHORT,202109091340,736.5,202109091500,732,1,450,550,-1450,28353.7,right_long_entry,收盘平仓,130996,131012
SHFE.rb.HOT,SHORT,202111191415,3938,202111191500,3965,1,-270,60,-1010,28072.5,left_short_entry,收盘平仓,133991,134000
DCE.i.HOT,LONG,202111191415,538.5,202111191500,535,1,-350,550,-700,27720.9,right_short_entry,收盘平仓,133991,134000
SHFE.rb.HOT,SHORT,202111220910,4023,202111221500,3962,1,610,810,-150,28319.7,left_short_entry,收盘平仓,134026,134069
DCE.i.HOT,LONG,202111220910,546,202111221500,557,1,1100,1150,-800,29418,right_short_entry,收盘平仓,134026,134069
SHFE.rb.HOT,LONG,202112151050,4457,202112151500,4435,1,-220,110,-260,29185.1,left_long_entry,收盘平仓,135216,135242
DCE.i.HOT,SHORT,202112151050,662.5,202112151500,653.5,1,900,1000,-100,30083.1,right_long_entry,收盘平仓,135216,135242
SHFE.rb.HOT,LONG,202201190910,4705,202201191500,4709,1,40,390,-360,30109.3,left_long_entry,收盘平仓,136831,136874
DCE.i.HOT,SHORT,202201190910,730.5,202201191500,734.5,1,-400,500,-1100,29707.1,right_long_entry,收盘平仓,136831,136874
SHFE.rb.HOT,SHORT,202201210910,4733,202201211500,4712,1,210,530,-40,29903.2,left_short_entry,收盘平仓,136969,137012
DCE.i.HOT,LONG,202201210910,754,202201211500,754.5,1,50,500,-900,29950.9,right_short_entry,收盘平仓,136969,137012
SHFE.rb.HOT,LONG,202202081015,4917,202202081500,4897,1,-200,290,-240,29736.1,left_long_entry,收盘平仓,137441,137471
DCE.i.HOT,SHORT,202202081015,838.5,202202081500,816,1,2250,2400,-250,31983.6,right_long_entry,收盘平仓,137441,137471
SHFE.rb.HOT,LONG,202202160910,4754,202202161500,4816,1,620,770,-10,32589.8,left_long_entry,收盘平仓,137842,137885
