code,target,sigprice,gentime,usertag
DCE.i.HOT,0,418,20160830145500000,收盘平仓
SHFE.rb.HOT,-1,2367,20160901101500000,left_short_entry
DCE.i.HOT,1,411,20160901101500000,right_short_entry
SHFE.rb.HOT,0,2409,20160901145500000,收盘平仓
DCE.i.HOT,0,418.5,20160901145500000,收盘平仓
SHFE.rb.HOT,-1,2415,20160902090500000,left_short_entry
DCE.i.HOT,1,423.5,20160902090500000,right_short_entry
SHFE.rb.HOT,0,2410,20160902145500000,收盘平仓
DCE.i.HOT,0,419.5,20160902145500000,收盘平仓
SHFE.rb.HOT,1,2344,20160926090500000,left_long_entry
DCE.i.HOT,-1,417.5,20160926090500000,right_long_entry
SHFE.rb.HOT,0,2317,20160926145500000,收盘平仓
DCE.i.HOT,0,411.5,20160926145500000,收盘平仓
SHFE.rb.HOT,1,2409,20161018090500000,left_long_entry
DCE.i.HOT,-1,432.5,20161018090500000,right_long_entry
SHFE.rb.HOT,0,2431,20161018145500000,收盘平仓
DCE.i.HOT,0,436,20161018145500000,收盘平仓
SHFE.rb.HOT,1,2505,20161019090500000,left_long_entry
DCE.i.HOT,-1,447,20161019090500000,right_long_entry
SHFE.rb.HOT,0,2443,20161019145500000,收盘平仓
DCE.i.HOT,0,436,20161019145500000,收盘平仓
SHFE.rb.HOT,-1,2523,20161027110000000,left_short_entry
DCE.i.HOT,1,478.5,20161027110000000,right_short_entry
SHFE.rb.HOT,0,2518,20161027145500000,收盘平仓
DCE.i.HOT,0,478,20161027145500000,收盘平仓
SHFE.rb.HOT,1,2630,20161101134000000,left_long_entry
DCE.i.HOT,-1,502.5,20161101134000000,right_long_entry
SHFE.rb.HOT,0,2630,20161101145500000,收盘平仓
DCE.i.HOT,0,505.5,20161101145500000,收盘平仓
SHFE.rb.HOT,1,2657,20161102090500000,left_long_entry
DCE.i.HOT,-1,507,20161102090500000,right_long_entry
SHFE.rb.HOT,0,2615,20161102145500000,收盘平仓
DCE.i.HOT,0,492.5,20161102145500000,收盘平仓
SHFE.rb.HOT,-1,2886,20161109090500000,left_short_entry
DCE.i.HOT,1,543,20161109090500000,right_short_entry
SHFE.rb.HOT,0,3013,20161109145500000,收盘平仓
DCE.i.HOT,0,551.5,20161109145500000,收盘平仓
SHFE.rb.HOT,-1,2986,20161111090500000,left_short_entry
DCE.i.HOT,1,597,20161111090500000,right_short_entry
SHFE.rb.HOT,0,3138,20161111145500000,收盘平仓
DCE.i.HOT,0,614.5,20161111145500000,收盘平仓
SHFE.rb.HOT,-1,2979,20161114092500000,left_short_entry
DCE.i.HOT,1,616,20161114092500000,right_short_entry
SHFE.rb.HOT,0,2934,20161114145500000,收盘平仓
DCE.i.HOT,0,623.5,20161114145500000,收盘平仓
SHFE.rb.HOT,1,3050,20161125110000000,left_long_entry
DCE.i.HOT,-1,639.5,20161125110000000,right_long_entry
SHFE.rb.HOT,0,3146,20161125145500000,收盘平仓
DCE.i.HOT,0,654.5,20161125145500000,收盘平仓
SHFE.rb.HOT,1,3381,20161207103500000,left_long_entry
DCE.i.HOT,-1,630.5,20161207103500000,right_long_entry
SHFE.rb.HOT,0,3392,20161207145500000,收盘平仓
DCE.i.HOT,0,645.5,20161207145500000,收盘平仓
SHFE.rb.HOT,-1,3231,20161219110000000,left_short_entry
DCE.i.HOT,1,575.5,20161219110000000,right_short_entry
SHFE.rb.HOT,0,3195,20161219145500000,收盘平仓
DCE.i.HOT,0,566.5,20161219145500000,收盘平仓
SHFE.rb.HOT,-1,3163,20161220090500000,left_short_entry
DCE.i.HOT,1,571,20161220090500000,right_short_entry
SHFE.rb.HOT,0,3181,20161220145500000,收盘平仓
DCE.i.HOT,0,573.5,20161220145500000,收盘平仓
SHFE.rb.HOT,-1,2945,20161226091000000,left_short_entry
DCE.i.HOT,1,548.5,20161226091000000,right_short_entry
SHFE.rb.HOT,0,2919,20161226145500000,收盘平仓
DCE.i.HOT,0,553.5,20161226145500000,收盘平仓
SHFE.rb.HOT,-1,2911,20161227092000000,left_short_entry
DCE.i.HOT,1,551,20161227092000000,right_short_entry
SHFE.rb.HOT,0,2989,20161227145500000,收盘平仓
DCE.i.HOT,0,560,20161227145500000,收盘平仓
SHFE.rb.HOT,1,3114,20170110104000000,left_long_entry
DCE.i.HOT,-1,588,20170110104000000,right_long_entry
SHFE.rb.HOT,0,3167,20170110145500000,收盘平仓
DCE.i.HOT,0,594,20170110145500000,收盘平仓
SHFE.rb.HOT,-1,3302,20170116092000000,left_short_entry
DCE.i.HOT,1,640,20170116092000000,right_short_entry
SHFE.rb.HOT,0,3377,20170116145500000,收盘平仓
DCE.i.HOT,0,651,20170116145500000,收盘平仓
SHFE.rb.HOT,-1,3229,20170203093000000,left_short_entry
DCE.i.HOT,1,641.5,20170203093000000,right_short_entry
SHFE.rb.HOT,0,3141,20170203145500000,收盘平仓
DCE.i.HOT,0,613.5,20170203145500000,收盘平仓
SHFE.rb.HOT,-1,3147,20170208090500000,left_short_entry
DCE.i.HOT,1,627,20170208090500000,right_short_entry
SHFE.rb.HOT,0,3232,20170208145500000,收盘平仓
DCE.i.HOT,0,641.5,20170208145500000,收盘平仓
SHFE.rb.HOT,1,3480,20170216113000000,left_long_entry
DCE.i.HOT,-1,707,20170216113000000,right_long_entry
SHFE.rb.HOT,0,3401,20170216145500000,收盘平仓
DCE.i.HOT,0,689.5,20170216145500000,收盘平仓
