code,target,sigprice,gentime,usertag
DCE.i.HOT,0,838,20190628145500000,收盘平仓
SHFE.rb.HOT,1,4046,20190704090500000,left_long_entry
DCE.i.HOT,-1,896,20190704090500000,right_long_entry
SHFE.rb.HOT,0,4037,20190704145500000,收盘平仓
DCE.i.HOT,0,873,20190704145500000,收盘平仓
SHFE.rb.HOT,1,4070,20190709090500000,left_long_entry
DCE.i.HOT,-1,887.5,20190709090500000,right_long_entry
SHFE.rb.HOT,0,4045,20190709145500000,收盘平仓
DCE.i.HOT,0,883.5,20190709145500000,收盘平仓
SHFE.rb.HOT,1,4059,20190716090500000,left_long_entry
DCE.i.HOT,-1,919.5,20190716090500000,right_long_entry
SHFE.rb.HOT,0,4038,20190716145500000,收盘平仓
DCE.i.HOT,0,906,20190716145500000,收盘平仓
SHFE.rb.HOT,1,4030,20190717090500000,left_long_entry
DCE.i.HOT,-1,902,20190717090500000,right_long_entry
SHFE.rb.HOT,0,4059,20190717145500000,收盘平仓
DCE.i.HOT,0,899,20190717145500000,收盘平仓
SHFE.rb.HOT,1,3913,20190725090500000,left_long_entry
DCE.i.HOT,-1,859.5,20190725090500000,right_long_entry
SHFE.rb.HOT,0,3946,20190725145500000,收盘平仓
DCE.i.HOT,0,869.5,20190725145500000,收盘平仓
SHFE.rb.HOT,1,3909,20190731090500000,left_long_entry
DCE.i.HOT,-1,906.5,20190731090500000,right_long_entry
SHFE.rb.HOT,0,3888,20190731145500000,收盘平仓
DCE.i.HOT,0,896.5,20190731145500000,收盘平仓
SHFE.rb.HOT,1,3759,20190802090500000,left_long_entry
DCE.i.HOT,-1,726,20190802090500000,right_long_entry
SHFE.rb.HOT,0,3814,20190802145500000,收盘平仓
DCE.i.HOT,0,728,20190802145500000,收盘平仓
SHFE.rb.HOT,1,3779,20190805090500000,left_long_entry
DCE.i.HOT,-1,714,20190805090500000,right_long_entry
SHFE.rb.HOT,0,3750,20190805145500000,收盘平仓
DCE.i.HOT,0,692,20190805145500000,收盘平仓
SHFE.rb.HOT,1,3720,20190807090500000,left_long_entry
DCE.i.HOT,-1,699,20190807090500000,right_long_entry
SHFE.rb.HOT,0,3716,20190807145500000,收盘平仓
DCE.i.HOT,0,661.5,20190807145500000,收盘平仓
SHFE.rb.HOT,1,3732,20190808090500000,left_long_entry
DCE.i.HOT,-1,666.5,20190808090500000,right_long_entry
SHFE.rb.HOT,0,3690,20190808145500000,收盘平仓
DCE.i.HOT,0,663,20190808145500000,收盘平仓
SHFE.rb.HOT,1,3740,20190819090500000,left_long_entry
DCE.i.HOT,-1,632.5,20190819090500000,right_long_entry
SHFE.rb.HOT,0,3733,20190819145500000,收盘平仓
DCE.i.HOT,0,614,20190819145500000,收盘平仓
SHFE.rb.HOT,1,3671,20190821090500000,left_long_entry
DCE.i.HOT,-1,596,20190821090500000,right_long_entry
SHFE.rb.HOT,0,3683,20190821145500000,收盘平仓
DCE.i.HOT,0,588,20190821145500000,收盘平仓
SHFE.rb.HOT,1,3291,20190828090500000,left_long_entry
DCE.i.HOT,-1,577.5,20190828090500000,right_long_entry
SHFE.rb.HOT,0,3314,20190828145500000,收盘平仓
DCE.i.HOT,0,588,20190828145500000,收盘平仓
SHFE.rb.HOT,1,3326,20190830090500000,left_long_entry
DCE.i.HOT,-1,592,20190830090500000,right_long_entry
SHFE.rb.HOT,0,3343,20190830145500000,收盘平仓
DCE.i.HOT,0,606,20190830145500000,收盘平仓
SHFE.rb.HOT,1,3470,20190919090500000,left_long_entry
DCE.i.HOT,-1,653,20190919090500000,right_long_entry
SHFE.rb.HOT,0,3398,20190919145500000,收盘平仓
DCE.i.HOT,0,637.5,20190919145500000,收盘平仓
SHFE.rb.HOT,1,3433,20190927090500000,left_long_entry
DCE.i.HOT,-1,639.5,20190927090500000,right_long_entry
SHFE.rb.HOT,0,3432,20190927145500000,收盘平仓
DCE.i.HOT,0,642.5,20190927145500000,收盘平仓
SHFE.rb.HOT,1,3361,20191111090500000,left_long_entry
DCE.i.HOT,-1,594,20191111090500000,right_long_entry
SHFE.rb.HOT,0,3370,20191111145500000,收盘平仓
DCE.i.HOT,0,592.5,20191111145500000,收盘平仓
SHFE.rb.HOT,1,3376,20191112090500000,left_long_entry
DCE.i.HOT,-1,593,20191112090500000,right_long_entry
SHFE.rb.HOT,0,3449,20191112145500000,收盘平仓
DCE.i.HOT,0,606.5,20191112145500000,收盘平仓
SHFE.rb.HOT,1,3571,20191118090500000,left_long_entry
DCE.i.HOT,-1,636,20191118090500000,right_long_entry
SHFE.rb.HOT,0,3561,20191118145500000,收盘平仓
DCE.i.HOT,0,632.5,20191118145500000,收盘平仓
SHFE.rb.HOT,1,3515,20191210090500000,left_long_entry
DCE.i.HOT,-1,656.5,20191210090500000,right_long_entry
SHFE.rb.HOT,0,3498,20191210145500000,收盘平仓
DCE.i.HOT,0,646.5,20191210145500000,收盘平仓
SHFE.rb.HOT,1,3533,20191227090500000,left_long_entry
DCE.i.HOT,-1,638,20191227090500000,right_long_entry
SHFE.rb.HOT,0,3542,20191227145500000,收盘平仓
DCE.i.HOT,0,643.5,20191227145500000,收盘平仓
SHFE.rb.HOT,1,3452,20200513090500000,left_long_entry
DCE.i.HOT,-1,638.5,20200513090500000,right_long_entry
SHFE.rb.HOT,0,3462,20200513145500000,收盘平仓
DCE.i.HOT,0,645,20200513145500000,收盘平仓
SHFE.rb.HOT,1,3501,20200526090500000,left_long_entry
DCE.i.HOT,-1,709,20200526090500000,right_long_entry
SHFE.rb.HOT,0,3492,20200526145500000,收盘平仓
DCE.i.HOT,0,699,20200526145500000,收盘平仓
SHFE.rb.HOT,1,3612,20200615090500000,left_long_entry
DCE.i.HOT,-1,781,20200615090500000,right_long_entry
SHFE.rb.HOT,0,3573,20200615145500000,收盘平仓
DCE.i.HOT,0,760,20200615145500000,收盘平仓
SHFE.rb.HOT,1,3785,20200812090500000,left_long_entry
DCE.i.HOT,-1,813.5,20200812090500000,right_long_entry
SHFE.rb.HOT,0,3805,20200812145500000,收盘平仓
DCE.i.HOT,0,833.5,20200812145500000,收盘平仓
SHFE.rb.HOT,1,3842,20200818090500000,left_long_entry
DCE.i.HOT,-1,850.5,20200818090500000,right_long_entry
SHFE.rb.HOT,0,3848,20200818145500000,收盘平仓
DCE.i.HOT,0,859,20200818145500000,收盘平仓
SHFE.rb.HOT,1,3781,20200821090500000,left_long_entry
DCE.i.HOT,-1,850,20200821090500000,right_long_entry
SHFE.rb.HOT,0,3782,20200821145500000,收盘平仓
DCE.i.HOT,0,842.5,20200821145500000,收盘平仓
SHFE.rb.HOT,1,3542,20200922090500000,left_long_entry
DCE.i.HOT,-1,775,20200922090500000,right_long_entry
SHFE.rb.HOT,0,3538,20200922145500000,收盘平仓
DCE.i.HOT,0,773.5,20200922145500000,收盘平仓
SHFE.rb.HOT,1,3539,20200928090500000,left_long_entry
DCE.i.HOT,-1,775,20200928090500000,right_long_entry
SHFE.rb.HOT,0,3539,20200928145500000,收盘平仓
DCE.i.HOT,0,767.5,20200928145500000,收盘平仓
SHFE.rb.HOT,1,3647,20201022090500000,left_long_entry
DCE.i.HOT,-1,798,20201022090500000,right_long_entry
SHFE.rb.HOT,0,3642,20201022145500000,收盘平仓
DCE.i.HOT,0,792.5,20201022145500000,收盘平仓
SHFE.rb.HOT,1,3727,20201104090500000,left_long_entry
DCE.i.HOT,-1,795.5,20201104090500000,right_long_entry
SHFE.rb.HOT,0,3751,20201104145500000,收盘平仓
DCE.i.HOT,0,789,20201104145500000,收盘平仓
SHFE.rb.HOT,1,3770,20201105090500000,left_long_entry
DCE.i.HOT,-1,791.5,20201105090500000,right_long_entry
SHFE.rb.HOT,0,3751,20201105145500000,收盘平仓
DCE.i.HOT,0,783,20201105145500000,收盘平仓
SHFE.rb.HOT,1,3841,20201111090500000,left_long_entry
DCE.i.HOT,-1,833,20201111090500000,right_long_entry
SHFE.rb.HOT,0,3839,20201111145500000,收盘平仓
DCE.i.HOT,0,838,20201111145500000,收盘平仓
SHFE.rb.HOT,1,3828,20201116090500000,left_long_entry
DCE.i.HOT,-1,828.5,20201116090500000,right_long_entry
SHFE.rb.HOT,0,3847,20201116145500000,收盘平仓
DCE.i.HOT,0,838,20201116145500000,收盘平仓
SHFE.rb.HOT,1,3960,20201123090500000,left_long_entry
DCE.i.HOT,-1,879.5,20201123090500000,right_long_entry
SHFE.rb.HOT,0,3912,20201123145500000,收盘平仓
DCE.i.HOT,0,869,20201123145500000,收盘平仓
SHFE.rb.HOT,1,3890,20201125090500000,left_long_entry
DCE.i.HOT,-1,879.5,20201125090500000,right_long_entry
SHFE.rb.HOT,0,3865,20201125145500000,收盘平仓
DCE.i.HOT,0,879.5,20201125145500000,收盘平仓
SHFE.rb.HOT,1,3936,20201127090500000,left_long_entry
DCE.i.HOT,-1,905.5,20201127090500000,right_long_entry
SHFE.rb.HOT,0,3924,20201127145500000,收盘平仓
DCE.i.HOT,0,902.5,20201127145500000,收盘平仓
SHFE.rb.HOT,1,3945,20201208090500000,left_long_entry
DCE.i.HOT,-1,927.5,20201208090500000,right_long_entry
SHFE.rb.HOT,0,3912,20201208145500000,收盘平仓
DCE.i.HOT,0,908.5,20201208145500000,收盘平仓
SHFE.rb.HOT,1,4136,20201211090500000,left_long_entry
