code,time,direct,action,price,qty,tag,fee,barno
DCE.i.HOT,202105211500,SHORT,CLOSE,1097,1,收盘平仓,3.29,125654
SHFE.rb.HOT,202105240910,LONG,OPEN,4969,1,left_long_entry,4.97,125680
DCE.i.HOT,202105240910,SHORT,OPEN,1067.5,1,right_long_entry,6.41,125680
SHFE.rb.HOT,202105241500,LONG,CLOSE,4980,1,收盘平仓,4.98,125723
DCE.i.HOT,202105241500,SHORT,CLOSE,1064,1,收盘平仓,3.19,125723
SHFE.rb.HOT,202105250910,LONG,OPEN,4995,1,left_long_entry,5,125749
DCE.i.HOT,202105250910,SHORT,OPEN,1060.5,1,right_long_entry,6.36,125749
SHFE.rb.HOT,202105251500,LONG,CLOSE,4925,1,收盘平仓,4.93,125792
DCE.i.HOT,202105251500,SHORT,CLOSE,1062.5,1,收盘平仓,3.19,125792
SHFE.rb.HOT,202105260910,LONG,OPEN,4888,1,left_long_entry,4.89,125818
DCE.i.HOT,202105260910,SHORT,OPEN,1063,1,right_long_entry,6.38,125818
SHFE.rb.HOT,202105261500,LONG,CLOSE,4680,1,收盘平仓,4.68,125861
DCE.i.HOT,202105261500,SHORT,CLOSE,1003,1,收盘平仓,3.01,125861
SHFE.rb.HOT,202105270910,LONG,OPEN,4740,1,left_long_entry,4.74,125887
DCE.i.HOT,202105270910,SHORT,OPEN,1020,1,right_long_entry,6.12,125887
SHFE.rb.HOT,202105271500,LONG,CLOSE,4832,1,收盘平仓,4.83,125930
DCE.i.HOT,202105271500,SHORT,CLOSE,1051,1,收盘平仓,3.15,125930
SHFE.rb.HOT,202105280910,LONG,OPEN,4976,1,left_long_entry,4.98,125956
DCE.i.HOT,202105280910,SHORT,OPEN,1063,1,right_long_entry,6.38,125956
SHFE.rb.HOT,202105281500,LONG,CLOSE,4892,1,收盘平仓,4.89,125999
DCE.i.HOT,202105281500,SHORT,CLOSE,1054,1,收盘平仓,3.16,125999
SHFE.rb.HOT,202106010910,LONG,OPEN,4945,1,left_long_entry,4.95,126094
DCE.i.HOT,202106010910,SHORT,OPEN,1136,1,right_long_entry,6.82,126094
SHFE.rb.HOT,202106011500,LONG,CLOSE,5121,1,收盘平仓,5.12,126137
DCE.i.HOT,202106011500,SHORT,CLOSE,1164,1,收盘平仓,3.49,126137
SHFE.rb.HOT,202106020910,LONG,OPEN,5061,1,left_long_entry,5.06,126163
DCE.i.HOT,202106020910,SHORT,OPEN,1168,1,right_long_entry,7.01,126163
SHFE.rb.HOT,202106021500,LONG,CLOSE,5025,1,收盘平仓,5.03,126206
DCE.i.HOT,202106021500,SHORT,CLOSE,1173,1,收盘平仓,3.52,126206
SHFE.rb.HOT,202106030910,LONG,OPEN,5074,1,left_long_entry,5.07,126232
DCE.i.HOT,202106030910,SHORT,OPEN,1187.5,1,right_long_entry,7.13,126232
SHFE.rb.HOT,202106031500,LONG,CLOSE,5146,1,收盘平仓,5.15,126275
DCE.i.HOT,202106031500,SHORT,CLOSE,1192.5,1,收盘平仓,3.58,126275
SHFE.rb.HOT,202106040910,LONG,OPEN,5141,1,left_long_entry,5.14,126301
DCE.i.HOT,202106040910,SHORT,OPEN,1169.5,1,right_long_entry,7.02,126301
SHFE.rb.HOT,202106041500,LONG,CLOSE,5166,1,收盘平仓,5.17,126344
DCE.i.HOT,202106041500,SHORT,CLOSE,1172.5,1,收盘平仓,3.52,126344
SHFE.rb.HOT,202106070910,LONG,OPEN,5142,1,left_long_entry,5.14,126370
DCE.i.HOT,202106070910,SHORT,OPEN,1178.5,1,right_long_entry,7.07,126370
SHFE.rb.HOT,202106071500,LONG,CLOSE,4973,1,收盘平仓,4.97,126413
DCE.i.HOT,202106071500,SHORT,CLOSE,1122.5,1,收盘平仓,3.37,126413
SHFE.rb.HOT,202106080910,LONG,OPEN,5007,1,left_long_entry,5.01,126439
DCE.i.HOT,202106080910,SHORT,OPEN,1130.5,1,right_long_entry,6.78,126439
SHFE.rb.HOT,202106081500,LONG,CLOSE,5005,1,收盘平仓,5.01,126482
DCE.i.HOT,202106081500,SHORT,CLOSE,1148,1,收盘平仓,3.44,126482
SHFE.rb.HOT,202106090910,LONG,OPEN,5036,1,left_long_entry,5.04,126508
DCE.i.HOT,202106090910,SHORT,OPEN,1173.5,1,right_long_entry,7.04,126508
SHFE.rb.HOT,202106091500,LONG,CLOSE,5047,1,收盘平仓,5.05,126551
DCE.i.HOT,202106091500,SHORT,CLOSE,1179.5,1,收盘平仓,3.54,126551
SHFE.rb.HOT,202106100910,LONG,OPEN,5134,1,left_long_entry,5.13,126577
DCE.i.HOT,202106100910,SHORT,OPEN,1176.5,1,right_long_entry,7.06,126577
SHFE.rb.HOT,202106101500,LONG,CLOSE,5161,1,收盘平仓,5.16,126620
DCE.i.HOT,202106101500,SHORT,CLOSE,1178.5,1,收盘平仓,3.54,126620
SHFE.rb.HOT,202106110910,LONG,OPEN,5221,1,left_long_entry,5.22,126646
DCE.i.HOT,202106110910,SHORT,OPEN,1218.5,1,right_long_entry,7.31,126646
SHFE.rb.HOT,202106111500,LONG,CLOSE,5299,1,收盘平仓,5.3,126689
DCE.i.HOT,202106111500,SHORT,CLOSE,1236.5,1,收盘平仓,3.71,126689
SHFE.rb.HOT,202106170910,LONG,OPEN,5029,1,left_long_entry,5.03,126829
DCE.i.HOT,202106170910,SHORT,OPEN,1199.5,1,right_long_entry,7.2,126829
SHFE.rb.HOT,202106171500,LONG,CLOSE,5094,1,收盘平仓,5.09,126872
DCE.i.HOT,202106171500,SHORT,CLOSE,1220,1,收盘平仓,3.66,126872
SHFE.rb.HOT,202106180910,LONG,OPEN,5075,1,left_long_entry,5.08,126898
DCE.i.HOT,202106180910,SHORT,OPEN,1240,1,right_long_entry,7.44,126898
SHFE.rb.HOT,202106181500,LONG,CLOSE,5067,1,收盘平仓,5.07,126941
DCE.i.HOT,202106181500,SHORT,CLOSE,1208,1,收盘平仓,3.62,126941
SHFE.rb.HOT,202106210910,LONG,OPEN,5006,1,left_long_entry,5.01,126967
DCE.i.HOT,202106210910,SHORT,OPEN,1185,1,right_long_entry,7.11,126967
SHFE.rb.HOT,202106211500,LONG,CLOSE,4902,1,收盘平仓,4.9,127010
DCE.i.HOT,202106211500,SHORT,CLOSE,1124.5,1,收盘平仓,3.37,127010
SHFE.rb.HOT,202106220910,LONG,OPEN,4873,1,left_long_entry,4.87,127036
DCE.i.HOT,202106220910,SHORT,OPEN,1128,1,right_long_entry,6.77,127036
SHFE.rb.HOT,202106221500,LONG,CLOSE,4888,1,收盘平仓,4.89,127079
DCE.i.HOT,202106221500,SHORT,CLOSE,1144,1,收盘平仓,3.43,127079
SHFE.rb.HOT,202106230910,LONG,OPEN,4847,1,left_long_entry,4.85,127105
DCE.i.HOT,202106230910,SHORT,OPEN,1131,1,right_long_entry,6.79,127105
SHFE.rb.HOT,202106231500,LONG,CLOSE,4927,1,收盘平仓,4.93,127148
DCE.i.HOT,202106231500,SHORT,CLOSE,1170.5,1,收盘平仓,3.51,127148
SHFE.rb.HOT,202106290910,LONG,OPEN,5157,1,left_long_entry,5.16,127381
DCE.i.HOT,202106290910,SHORT,OPEN,1193,1,right_long_entry,7.16,127381
SHFE.rb.HOT,202106291500,LONG,CLOSE,5043,1,收盘平仓,5.04,127424
DCE.i.HOT,202106291500,SHORT,CLOSE,1154.5,1,收盘平仓,3.46,127424
SHFE.rb.HOT,202106300910,LONG,OPEN,5114,1,left_long_entry,5.11,127450
DCE.i.HOT,202106300910,SHORT,OPEN,1159.5,1,right_long_entry,6.96,127450
SHFE.rb.HOT,202106301500,LONG,CLOSE,5141,1,收盘平仓,5.14,127493
DCE.i.HOT,202106301500,SHORT,CLOSE,1159.5,1,收盘平仓,3.48,127493
SHFE.rb.HOT,202107010910,LONG,OPEN,5144,1,left_long_entry,5.14,127519
DCE.i.HOT,202107010910,SHORT,OPEN,1159.5,1,right_long_entry,6.96,127519
SHFE.rb.HOT,202107011500,LONG,CLOSE,5142,1,收盘平仓,5.14,127562
DCE.i.HOT,202107011500,SHORT,CLOSE,1167,1,收盘平仓,3.5,127562
SHFE.rb.HOT,202107020910,LONG,OPEN,5125,1,left_long_entry,5.13,127588
DCE.i.HOT,202107020910,SHORT,OPEN,1152.5,1,right_long_entry,6.92,127588
SHFE.rb.HOT,202107021500,LONG,CLOSE,5123,1,收盘平仓,5.12,127631
DCE.i.HOT,202107021500,SHORT,CLOSE,1178,1,收盘平仓,3.53,127631
SHFE.rb.HOT,202107050910,LONG,OPEN,5133,1,left_long_entry,5.13,127657
DCE.i.HOT,202107050910,SHORT,OPEN,1186.5,1,right_long_entry,7.12,127657
SHFE.rb.HOT,202107051500,LONG,CLOSE,5208,1,收盘平仓,5.21,127700
DCE.i.HOT,202107051500,SHORT,CLOSE,1219.5,1,收盘平仓,3.66,127700
SHFE.rb.HOT,202107080910,LONG,OPEN,5408,1,left_long_entry,5.41,127864
DCE.i.HOT,202107080910,SHORT,OPEN,1220.5,1,right_long_entry,7.32,127864
SHFE.rb.HOT,202107081500,LONG,CLOSE,5406,1,收盘平仓,5.41,127907
DCE.i.HOT,202107081500,SHORT,CLOSE,1193,1,收盘平仓,3.58,127907
SHFE.rb.HOT,202107090910,LONG,OPEN,5329,1,left_long_entry,5.33,127933
DCE.i.HOT,202107090910,SHORT,OPEN,1174.5,1,right_long_entry,7.05,127933
SHFE.rb.HOT,202107091500,LONG,CLOSE,5426,1,收盘平仓,5.43,127976
DCE.i.HOT,202107091500,SHORT,CLOSE,1167.5,1,收盘平仓,3.5,127976
SHFE.rb.HOT,202107120910,LONG,OPEN,5486,1,left_long_entry,5.49,128002
DCE.i.HOT,202107120910,SHORT,OPEN,1207,1,right_long_entry,7.24,128002
SHFE.rb.HOT,202107121500,LONG,CLOSE,5440,1,收盘平仓,5.44,128045
DCE.i.HOT,202107121500,SHORT,CLOSE,1189,1,收盘平仓,3.57,128045
SHFE.rb.HOT,202107130910,LONG,OPEN,5410,1,left_long_entry,5.41,128071
DCE.i.HOT,202107130910,SHORT,OPEN,1191.5,1,right_long_entry,7.15,128071
SHFE.rb.HOT,202107131500,LONG,CLOSE,5424,1,收盘平仓,5.42,128114
DCE.i.HOT,202107131500,SHORT,CLOSE,1226,1,收盘平仓,3.68,128114
SHFE.rb.HOT,202107140910,LONG,OPEN,5522,1,left_long_entry,5.52,128140
DCE.i.HOT,202107140910,SHORT,OPEN,1222.5,1,right_long_entry,7.34,128140
SHFE.rb.HOT,202107141500,LONG,CLOSE,5570,1,收盘平仓,5.57,128183
DCE.i.HOT,202107141500,SHORT,CLOSE,1216.5,1,收盘平仓,3.65,128183
SHFE.rb.HOT,202107150910,LONG,OPEN,5522,1,left_long_entry,5.52,128209
DCE.i.HOT,202107150910,SHORT,OPEN,1200.5,1,right_long_entry,7.2,128209
SHFE.rb.HOT,202107151500,LONG,CLOSE,5549,1,收盘平仓,5.55,128252
DCE.i.HOT,202107151500,SHORT,CLOSE,1231.5,1,收盘平仓,3.69,128252
SHFE.rb.HOT,202107160910,LONG,OPEN,5542,1,left_long_entry,5.54,128278
DCE.i.HOT,202107160910,SHORT,OPEN,1246.5,1,right_long_entry,7.48,128278
SHFE.rb.HOT,202107161500,LONG,CLOSE,5564,1,收盘平仓,5.56,128321
DCE.i.HOT,202107161500,SHORT,CLOSE,1244,1,收盘平仓,3.73,128321
SHFE.rb.HOT,202107190910,LONG,OPEN,5617,1,left_long_entry,5.62,128347
DCE.i.HOT,202107190910,SHORT,OPEN,1234.5,1,right_long_entry,7.41,128347
SHFE.rb.HOT,202107191500,LONG,CLOSE,5583,1,收盘平仓,5.58,128390
DCE.i.HOT,202107191500,SHORT,CLOSE,1229,1,收盘平仓,3.69,128390
SHFE.rb.HOT,202107210910,LONG,OPEN,5615,1,left_long_entry,5.62,128485
DCE.i.HOT,202107210910,SHORT,OPEN,1230,1,right_long_entry,7.38,128485
SHFE.rb.HOT,202107211500,LONG,CLOSE,5570,1,收盘平仓,5.57,128528
DCE.i.HOT,202107211500,SHORT,CLOSE,1183.5,1,收盘平仓,3.55,128528
SHFE.rb.HOT,202107220910,LONG,OPEN,5530,1,left_long_entry,5.53,128554
DCE.i.HOT,202107220910,SHORT,OPEN,1161,1,right_long_entry,6.97,128554
SHFE.rb.HOT,202107221500,LONG,CLOSE,5640,1,收盘平仓,5.64,128597
DCE.i.HOT,202107221500,SHORT,CLOSE,1137.5,1,收盘平仓,3.41,128597
SHFE.rb.HOT,202107230910,LONG,OPEN,5648,1,left_long_entry,5.65,128623
DCE.i.HOT,202107230910,SHORT,OPEN,1126,1,right_long_entry,6.76,128623
SHFE.rb.HOT,202107231500,LONG,CLOSE,5668,1,收盘平仓,5.67,128666
DCE.i.HOT,202107231500,SHORT,CLOSE,1123,1,收盘平仓,3.37,128666
SHFE.rb.HOT,202107260910,LONG,OPEN,5703,1,left_long_entry,5.7,128692
DCE.i.HOT,202107260910,SHORT,OPEN,1140.5,1,right_long_entry,6.84,128692
SHFE.rb.HOT,202107261500,LONG,CLOSE,5710,1,收盘平仓,5.71,128735
DCE.i.HOT,202107261500,SHORT,CLOSE,1141.5,1,收盘平仓,3.42,128735
SHFE.rb.HOT,202107270910,LONG,OPEN,5736,1,left_long_entry,5.74,128761
DCE.i.HOT,202107270910,SHORT,OPEN,1150.5,1,right_long_entry,6.9,128761
SHFE.rb.HOT,202107271500,LONG,CLOSE,5611,1,收盘平仓,5.61,128804
DCE.i.HOT,202107271500,SHORT,CLOSE,1112.5,1,收盘平仓,3.34,128804
SHFE.rb.HOT,202107300910,LONG,OPEN,5749,1,left_long_entry,5.75,128968
DCE.i.HOT,202107300910,SHORT,OPEN,1081,1,right_long_entry,6.49,128968
SHFE.rb.HOT,202107301500,LONG,CLOSE,5737,1,收盘平仓,5.74,129011
DCE.i.HOT,202107301500,SHORT,CLOSE,1030.5,1,收盘平仓,3.09,129011
SHFE.rb.HOT,202108020910,LONG,OPEN,5496,1,left_long_entry,5.5,129037
DCE.i.HOT,202108020910,SHORT,OPEN,1044.5,1,right_long_entry,6.27,129037
SHFE.rb.HOT,202108021500,LONG,CLOSE,5411,1,收盘平仓,5.41,129080
DCE.i.HOT,202108021500,SHORT,CLOSE,1047,1,收盘平仓,3.14,129080
SHFE.rb.HOT,202108030910,LONG,OPEN,5346,1,left_long_entry,5.35,129106
DCE.i.HOT,202108030910,SHORT,OPEN,1056,1,right_long_entry,6.34,129106
SHFE.rb.HOT,202108031500,LONG,CLOSE,5259,1,收盘平仓,5.26,129149
DCE.i.HOT,202108031500,SHORT,CLOSE,1065.5,1,收盘平仓,3.2,129149
SHFE.rb.HOT,202108040910,LONG,OPEN,5375,1,left_long_entry,5.38,129175
DCE.i.HOT,202108040910,SHORT,OPEN,1050,1,right_long_entry,6.3,129175
SHFE.rb.HOT,202108041500,LONG,CLOSE,5453,1,收盘平仓,5.45,129218
DCE.i.HOT,202108041500,SHORT,CLOSE,1065,1,收盘平仓,3.2,129218
SHFE.rb.HOT,202108060910,LONG,OPEN,5383,1,left_long_entry,5.38,129313
DCE.i.HOT,202108060910,SHORT,OPEN,884.5,1,right_long_entry,5.31,129313
SHFE.rb.HOT,202108061500,LONG,CLOSE,5393,1,收盘平仓,5.39,129356
DCE.i.HOT,202108061500,SHORT,CLOSE,898,1,收盘平仓,2.69,129356
SHFE.rb.HOT,202108090910,LONG,OPEN,5291,1,left_long_entry,5.29,129382
DCE.i.HOT,202108090910,SHORT,OPEN,864.5,1,right_long_entry,5.19,129382
SHFE.rb.HOT,202108091500,LONG,CLOSE,5326,1,收盘平仓,5.33,129425
DCE.i.HOT,202108091500,SHORT,CLOSE,852.5,1,收盘平仓,2.56,129425
SHFE.rb.HOT,202108100910,LONG,OPEN,5367,1,left_long_entry,5.37,129451
DCE.i.HOT,202108100910,SHORT,OPEN,835,1,right_long_entry,5.01,129451
SHFE.rb.HOT,202108101500,LONG,CLOSE,5427,1,收盘平仓,5.43,129494
DCE.i.HOT,202108101500,SHORT,CLOSE,845.5,1,收盘平仓,2.54,129494
SHFE.rb.HOT,202108110910,LONG,OPEN,5511,1,left_long_entry,5.51,129520
DCE.i.HOT,202108110910,SHORT,OPEN,863,1,right_long_entry,5.18,129520
SHFE.rb.HOT,202108111500,LONG,CLOSE,5492,1,收盘平仓,5.49,129563
DCE.i.HOT,202108111500,SHORT,CLOSE,864,1,收盘平仓,2.59,129563
SHFE.rb.HOT,202108120910,LONG,OPEN,5546,1,left_long_entry,5.55,129589
DCE.i.HOT,202108120910,SHORT,OPEN,850,1,right_long_entry,5.1,129589
SHFE.rb.HOT,202108121500,LONG,CLOSE,5457,1,收盘平仓,5.46,129632
DCE.i.HOT,202108121500,SHORT,CLOSE,840,1,收盘平仓,2.52,129632
SHFE.rb.HOT,202108130910,LONG,OPEN,5416,1,left_long_entry,5.42,129658
DCE.i.HOT,202108130910,SHORT,OPEN,825.5,1,right_long_entry,4.95,129658
SHFE.rb.HOT,202108131500,LONG,CLOSE,5475,1,收盘平仓,5.48,129701
DCE.i.HOT,202108131500,SHORT,CLOSE,841,1,收盘平仓,2.52,129701
SHFE.rb.HOT,202108170910,LONG,OPEN,5335,1,left_long_entry,5.34,129796
DCE.i.HOT,202108170910,SHORT,OPEN,848,1,right_long_entry,5.09,129796
SHFE.rb.HOT,202108171500,LONG,CLOSE,5341,1,收盘平仓,5.34,129839
DCE.i.HOT,202108171500,SHORT,CLOSE,833.5,1,收盘平仓,2.5,129839
SHFE.rb.HOT,202108190910,LONG,OPEN,4986,1,left_long_entry,4.99,129934
DCE.i.HOT,202108190910,SHORT,OPEN,778.5,1,right_long_entry,4.67,129934
SHFE.rb.HOT,202108191500,LONG,CLOSE,5016,1,收盘平仓,5.02,129977
DCE.i.HOT,202108191500,SHORT,CLOSE,760.5,1,收盘平仓,2.28,129977
SHFE.rb.HOT,202108230910,LONG,OPEN,5095,1,left_long_entry,5.1,130072
DCE.i.HOT,202108230910,SHORT,OPEN,775.5,1,right_long_entry,4.65,130072
SHFE.rb.HOT,202108231500,LONG,CLOSE,5101,1,收盘平仓,5.1,130115
DCE.i.HOT,202108231500,SHORT,CLOSE,754.5,1,收盘平仓,2.26,130115
SHFE.rb.HOT,202108240910,LONG,OPEN,5199,1,left_long_entry,5.2,130141
DCE.i.HOT,202108240910,SHORT,OPEN,771,1,right_long_entry,4.63,130141
SHFE.rb.HOT,202108241500,LONG,CLOSE,5227,1,收盘平仓,5.23,130184
DCE.i.HOT,202108241500,SHORT,CLOSE,823,1,收盘平仓,2.47,130184
SHFE.rb.HOT,202108250910,LONG,OPEN,5255,1,left_long_entry,5.26,130210
DCE.i.HOT,202108250910,SHORT,OPEN,817.5,1,right_long_entry,4.91,130210
SHFE.rb.HOT,202108251500,LONG,CLOSE,5233,1,收盘平仓,5.23,130253
DCE.i.HOT,202108251500,SHORT,CLOSE,802.5,1,收盘平仓,2.41,130253
SHFE.rb.HOT,202108260910,LONG,OPEN,5261,1,left_long_entry,5.26,130279
DCE.i.HOT,202108260910,SHORT,OPEN,834.5,1,right_long_entry,5.01,130279
SHFE.rb.HOT,202108261500,LONG,CLOSE,5120,1,收盘平仓,5.12,130322
DCE.i.HOT,202108261500,SHORT,CLOSE,820.5,1,收盘平仓,2.46,130322
SHFE.rb.HOT,202109030910,LONG,OPEN,5380,1,left_long_entry,5.38,130693
DCE.i.HOT,202109030910,SHORT,OPEN,769.5,1,right_long_entry,4.62,130693
SHFE.rb.HOT,202109031500,LONG,CLOSE,5411,1,收盘平仓,5.41,130736
DCE.i.HOT,202109031500,SHORT,CLOSE,785.5,1,收盘平仓,2.36,130736
SHFE.rb.HOT,202109060910,LONG,OPEN,5393,1,left_long_entry,5.39,130762
DCE.i.HOT,202109060910,SHORT,OPEN,763,1,right_long_entry,4.58,130762
SHFE.rb.HOT,202109061500,LONG,CLOSE,5466,1,收盘平仓,5.47,130805
DCE.i.HOT,202109061500,SHORT,CLOSE,725,1,收盘平仓,2.18,130805
SHFE.rb.HOT,202109080910,LONG,OPEN,5428,1,left_long_entry,5.43,130900
DCE.i.HOT,202109080910,SHORT,OPEN,755.5,1,right_long_entry,4.53,130900
SHFE.rb.HOT,202109081500,LONG,CLOSE,5447,1,收盘平仓,5.45,130943
DCE.i.HOT,202109081500,SHORT,CLOSE,746,1,收盘平仓,2.24,130943
SHFE.rb.HOT,202109090910,LONG,OPEN,5517,1,left_long_entry,5.52,130969
DCE.i.HOT,202109090910,SHORT,OPEN,736,1,right_long_entry,4.42,130969
SHFE.rb.HOT,202109091500,LONG,CLOSE,5661,1,收盘平仓,5.66,131012
DCE.i.HOT,202109091500,SHORT,CLOSE,732,1,收盘平仓,2.2,131012
SHFE.rb.HOT,202109140910,LONG,OPEN,5634,1,left_long_entry,5.63,131176
DCE.i.HOT,202109140910,SHORT,OPEN,714.5,1,right_long_entry,4.29,131176
SHFE.rb.HOT,202109141500,LONG,CLOSE,5514,1,收盘平仓,5.51,131219
DCE.i.HOT,202109141500,SHORT,CLOSE,715,1,收盘平仓,2.15,131219
SHFE.rb.HOT,202109150910,LONG,OPEN,5444,1,left_long_entry,5.44,131245
DCE.i.HOT,202109150910,SHORT,OPEN,696,1,right_long_entry,4.18,131245
SHFE.rb.HOT,202109151500,LONG,CLOSE,5495,1,收盘平仓,5.5,131288
DCE.i.HOT,202109151500,SHORT,CLOSE,687.5,1,收盘平仓,2.06,131288
SHFE.rb.HOT,202109160910,LONG,OPEN,5595,1,left_long_entry,5.6,131314
DCE.i.HOT,202109160910,SHORT,OPEN,675,1,right_long_entry,4.05,131314
SHFE.rb.HOT,202109161500,LONG,CLOSE,5585,1,收盘平仓,5.59,131357
DCE.i.HOT,202109161500,SHORT,CLOSE,675,1,收盘平仓,2.03,131357
SHFE.rb.HOT,202109230910,LONG,OPEN,5635,1,left_long_entry,5.64,131497
DCE.i.HOT,202109230910,SHORT,OPEN,665,1,right_long_entry,3.99,131497
SHFE.rb.HOT,202109231500,LONG,CLOSE,5608,1,收盘平仓,5.61,131540
DCE.i.HOT,202109231500,SHORT,CLOSE,662.5,1,收盘平仓,1.99,131540
SHFE.rb.HOT,202109240910,LONG,OPEN,5521,1,left_long_entry,5.52,131566
DCE.i.HOT,202109240910,SHORT,OPEN,675,1,right_long_entry,4.05,131566
SHFE.rb.HOT,202109241500,LONG,CLOSE,5478,1,收盘平仓,5.48,131609
DCE.i.HOT,202109241500,SHORT,CLOSE,686,1,收盘平仓,2.06,131609
SHFE.rb.HOT,202109270910,LONG,OPEN,5574,1,left_long_entry,5.57,131635
DCE.i.HOT,202109270910,SHORT,OPEN,708,1,right_long_entry,4.25,131635
SHFE.rb.HOT,202109271500,LONG,CLOSE,5560,1,收盘平仓,5.56,131678
DCE.i.HOT,202109271500,SHORT,CLOSE,700,1,收盘平仓,2.1,131678
SHFE.rb.HOT,202109280910,LONG,OPEN,5572,1,left_long_entry,5.57,131704
DCE.i.HOT,202109280910,SHORT,OPEN,682.5,1,right_long_entry,4.1,131704
SHFE.rb.HOT,202109281500,LONG,CLOSE,5625,1,收盘平仓,5.63,131747
DCE.i.HOT,202109281500,SHORT,CLOSE,677,1,收盘平仓,2.03,131747
SHFE.rb.HOT,202109290910,LONG,OPEN,5639,1,left_long_entry,5.64,131773
DCE.i.HOT,202109290910,SHORT,OPEN,684.5,1,right_long_entry,4.11,131773
SHFE.rb.HOT,202109291500,LONG,CLOSE,5635,1,收盘平仓,5.64,131816
DCE.i.HOT,202109291500,SHORT,CLOSE,693,1,收盘平仓,2.08,131816
SHFE.rb.HOT,202109300910,LONG,OPEN,5631,1,left_long_entry,5.63,131842
DCE.i.HOT,202109300910,SHORT,OPEN,732.5,1,right_long_entry,4.4,131842
SHFE.rb.HOT,202109301500,LONG,CLOSE,5686,1,收盘平仓,5.69,131885
DCE.i.HOT,202109301500,SHORT,CLOSE,722,1,收盘平仓,2.17,131885
SHFE.rb.HOT,202110110910,LONG,OPEN,5853,1,left_long_entry,5.85,131956
DCE.i.HOT,202110110910,SHORT,OPEN,756,1,right_long_entry,4.54,131956
SHFE.rb.HOT,202110111500,LONG,CLOSE,5810,1,收盘平仓,5.81,131999
DCE.i.HOT,202110111500,SHORT,CLOSE,797,1,收盘平仓,2.39,131999
SHFE.rb.HOT,202110120910,LONG,OPEN,5719,1,left_long_entry,5.72,132025
DCE.i.HOT,202110120910,SHORT,OPEN,769,1,right_long_entry,4.61,132025
SHFE.rb.HOT,202110121500,LONG,CLOSE,5569,1,收盘平仓,5.57,132068
DCE.i.HOT,202110121500,SHORT,CLOSE,768.5,1,收盘平仓,2.31,132068
SHFE.rb.HOT,202110130910,LONG,OPEN,5503,1,left_long_entry,5.5,132094
DCE.i.HOT,202110130910,SHORT,OPEN,762.5,1,right_long_entry,4.58,132094
SHFE.rb.HOT,202110131500,LONG,CLOSE,5436,1,收盘平仓,5.44,132137
DCE.i.HOT,202110131500,SHORT,CLOSE,732,1,收盘平仓,2.2,132137
SHFE.rb.HOT,202110140910,LONG,OPEN,5460,1,left_long_entry,5.46,132163
DCE.i.HOT,202110140910,SHORT,OPEN,730,1,right_long_entry,4.38,132163
SHFE.rb.HOT,202110141500,LONG,CLOSE,5463,1,收盘平仓,5.46,132206
DCE.i.HOT,202110141500,SHORT,CLOSE,741.5,1,收盘平仓,2.22,132206
SHFE.rb.HOT,202110180910,LONG,OPEN,5390,1,left_long_entry,5.39,132301
DCE.i.HOT,202110180910,SHORT,OPEN,705,1,right_long_entry,4.23,132301
SHFE.rb.HOT,202110181500,LONG,CLOSE,5435,1,收盘平仓,5.44,132344
DCE.i.HOT,202110181500,SHORT,CLOSE,712,1,收盘平仓,2.14,132344
SHFE.rb.HOT,202110190910,LONG,OPEN,5404,1,left_long_entry,5.4,132370
DCE.i.HOT,202110190910,SHORT,OPEN,700,1,right_long_entry,4.2,132370
SHFE.rb.HOT,202110191500,LONG,CLOSE,5540,1,收盘平仓,5.54,132413
DCE.i.HOT,202110191500,SHORT,CLOSE,709,1,收盘平仓,2.13,132413
SHFE.rb.HOT,202110200910,LONG,OPEN,5393,1,left_long_entry,5.39,132439
DCE.i.HOT,202110200910,SHORT,OPEN,720,1,right_long_entry,4.32,132439
SHFE.rb.HOT,202110201500,LONG,CLOSE,5337,1,收盘平仓,5.34,132482
DCE.i.HOT,202110201500,SHORT,CLOSE,710,1,收盘平仓,2.13,132482
SHFE.rb.HOT,202110210910,LONG,OPEN,5379,1,left_long_entry,5.38,132508
DCE.i.HOT,202110210910,SHORT,OPEN,729,1,right_long_entry,4.37,132508
SHFE.rb.HOT,202110211500,LONG,CLOSE,4976,1,收盘平仓,4.98,132551
DCE.i.HOT,202110211500,SHORT,CLOSE,646,1,收盘平仓,1.94,132551
SHFE.rb.HOT,202110220910,LONG,OPEN,4979,1,left_long_entry,4.98,132577
DCE.i.HOT,202110220910,SHORT,OPEN,673,1,right_long_entry,4.04,132577
SHFE.rb.HOT,202110221500,LONG,CLOSE,4875,1,收盘平仓,4.88,132620
DCE.i.HOT,202110221500,SHORT,CLOSE,689.5,1,收盘平仓,2.07,132620
SHFE.rb.HOT,202110260910,LONG,OPEN,4855,1,left_long_entry,4.86,132715
DCE.i.HOT,202110260910,SHORT,OPEN,698,1,right_long_entry,4.19,132715
SHFE.rb.HOT,202110261500,LONG,CLOSE,4913,1,收盘平仓,4.91,132758
DCE.i.HOT,202110261500,SHORT,CLOSE,720.5,1,收盘平仓,2.16,132758
SHFE.rb.HOT,202110270910,LONG,OPEN,4761,1,left_long_entry,4.76,132784
DCE.i.HOT,202110270910,SHORT,OPEN,695,1,right_long_entry,4.17,132784
SHFE.rb.HOT,202110271500,LONG,CLOSE,4676,1,收盘平仓,4.68,132827
DCE.i.HOT,202110271500,SHORT,CLOSE,709,1,收盘平仓,2.13,132827
