code,time,direct,action,price,qty,tag,fee,barno
SHFE.rb.HOT,201505121500,SHORT,CLOSE,2390,1,收盘平仓,2.39,21266
DCE.i.HOT,201505121500,LONG,CLOSE,437,1,收盘平仓,1.31,21266
SHFE.rb.HOT,201507151000,SHORT,OPEN,1991,1,left_short_entry,1.99,25370
DCE.i.HOT,201507151000,LONG,OPEN,370,1,right_short_entry,2.22,25370
SHFE.rb.HOT,201507151500,SHORT,CLOSE,1986,1,收盘平仓,1.99,25403
DCE.i.HOT,201507151500,LONG,CLOSE,367.5,1,收盘平仓,1.1,25403
SHFE.rb.HOT,201508030920,LONG,OPEN,2128,1,left_long_entry,2.13,26571
DCE.i.HOT,201508030920,SHORT,OPEN,376,1,right_long_entry,2.26,26571
SHFE.rb.HOT,201508031055,LONG,CLOSE,2096,1,left_long_exit,2.1,26587
DCE.i.HOT,201508031055,SHORT,CLOSE,368,1,right_long_exit,1.1,26587
SHFE.rb.HOT,201508070005,SHORT,OPEN,2063,1,left_short_entry,2.06,26928
DCE.i.HOT,201508070905,LONG,OPEN,373.5,1,right_short_entry,2.24,26940
SHFE.rb.HOT,201508071500,SHORT,CLOSE,2060,1,收盘平仓,2.06,26984
DCE.i.HOT,201508071500,LONG,CLOSE,370,1,收盘平仓,1.11,26984
SHFE.rb.HOT,201508310925,SHORT,OPEN,1957,1,left_short_entry,1.96,28432
DCE.i.HOT,201508310925,LONG,OPEN,382,1,right_short_entry,2.29,28432
SHFE.rb.HOT,201508311500,SHORT,CLOSE,1957,1,收盘平仓,1.96,28472
DCE.i.HOT,201508311500,LONG,CLOSE,388.5,1,收盘平仓,1.17,28472
SHFE.rb.HOT,201509070910,SHORT,OPEN,1933,1,left_short_entry,1.93,28660
DCE.i.HOT,201509070910,LONG,OPEN,391,1,right_short_entry,2.35,28660
SHFE.rb.HOT,201509071500,SHORT,CLOSE,1921,1,收盘平仓,1.92,28703
DCE.i.HOT,201509071500,LONG,CLOSE,383.5,1,收盘平仓,1.15,28703
SHFE.rb.HOT,201509230005,LONG,OPEN,1887,1,left_long_entry,1.89,29763
DCE.i.HOT,201509230905,SHORT,OPEN,373.5,1,right_long_entry,2.24,29775
SHFE.rb.HOT,201509231500,LONG,CLOSE,1899,1,收盘平仓,1.9,29819
DCE.i.HOT,201509231500,SHORT,CLOSE,377.5,1,收盘平仓,1.13,29819
SHFE.rb.HOT,201510281035,SHORT,OPEN,1792,1,left_short_entry,1.79,31554
DCE.i.HOT,201510281035,LONG,OPEN,362.5,1,right_short_entry,2.18,31554
SHFE.rb.HOT,201510281500,SHORT,CLOSE,1790,1,收盘平仓,1.79,31583
DCE.i.HOT,201510281500,LONG,CLOSE,357.5,1,收盘平仓,1.07,31583
SHFE.rb.HOT,201510300100,SHORT,OPEN,1788,1,left_short_entry,1.79,31724
DCE.i.HOT,201510300905,LONG,OPEN,363,1,right_short_entry,2.18,31725
SHFE.rb.HOT,201510301500,SHORT,CLOSE,1783,1,收盘平仓,1.78,31769
DCE.i.HOT,201510301500,LONG,CLOSE,362.5,1,收盘平仓,1.09,31769
SHFE.rb.HOT,201511060910,LONG,OPEN,1783,1,left_long_entry,1.78,32191
DCE.i.HOT,201511060910,SHORT,OPEN,345,1,right_long_entry,2.07,32191
SHFE.rb.HOT,201511061500,LONG,CLOSE,1793,1,收盘平仓,1.79,32234
DCE.i.HOT,201511061500,SHORT,CLOSE,347,1,收盘平仓,1.04,32234
SHFE.rb.HOT,201512150030,LONG,OPEN,1676,1,left_long_entry,1.68,34694
